run,lr,seed,epoch,basis,test_acc,test_nll,test_margin,k
final_lr010_seed1,0.1,1,0,self,0.1450980392156863,2.244789653241337,-0.27058535601457445,1
final_lr010_seed1,0.1,1,0,self,0.16176470588235295,2.2075868137580787,-0.39159755491889703,2
final_lr010_seed1,0.1,1,0,self,0.25392156862745097,2.0117235083906975,-0.4429467155944969,4
final_lr010_seed1,0.1,1,0,self,0.296078431372549,1.9383087962670333,-0.45814837419184873,8
final_lr010_seed1,0.1,1,0,self,0.32745098039215687,1.8640432758637857,-0.4630129237860645,16
final_lr010_seed1,0.1,1,0,self,0.3573529411764706,1.7842795738842319,-0.44425095837901135,32
final_lr010_seed1,0.1,1,0,self,0.36617647058823527,1.7649482934507967,-0.43444629815120556,39
final_lr010_seed1,0.1,1,0,self,0.36764705882352944,1.7402678760723844,-0.4169197685785843,52
final_lr010_seed1,0.1,1,0,self,0.38088235294117645,1.7276344516730808,-0.41240572325494546,64
final_lr010_seed1,0.1,1,0,self,0.38872549019607844,1.6808631541656471,-0.4004967250061821,128
final_lr010_seed1,0.1,1,0,self,0.40147058823529413,1.685789921332486,-0.43618740565506064,256
final_lr010_seed1,0.1,1,0,self,0.3799019607843137,1.8614327280438234,-0.6386950857087276,512
final_lr010_seed1,0.1,1,0,final,0.1514705882352941,2.2222117478434456,-0.26121081433988985,1
final_lr010_seed1,0.1,1,0,final,0.18872549019607843,2.16396963717091,-0.3395588252270572,2
final_lr010_seed1,0.1,1,0,final,0.2161764705882353,2.1128848604466177,-0.4407887030141431,4
final_lr010_seed1,0.1,1,0,final,0.2485294117647059,2.049428208543298,-0.48367521469482816,8
final_lr010_seed1,0.1,1,0,final,0.2897058823529412,1.9592427902919964,-0.4732833840771618,16
final_lr010_seed1,0.1,1,0,final,0.3215686274509804,1.9052161024946297,-0.4682874292328531,32
final_lr010_seed1,0.1,1,0,final,0.328921568627451,1.887704814194747,-0.46697195888146503,39
final_lr010_seed1,0.1,1,0,final,0.3382352941176471,1.8520556715919885,-0.47653591653271166,52
final_lr010_seed1,0.1,1,0,final,0.3475490196078431,1.8297580618458769,-0.4663012977835292,64
final_lr010_seed1,0.1,1,0,final,0.36323529411764705,1.770896164209754,-0.4810454572191172,128
final_lr010_seed1,0.1,1,0,final,0.3911764705882353,1.7223597960637924,-0.4623890191911027,256
final_lr010_seed1,0.1,1,0,final,0.38529411764705884,1.7902134478682483,-0.5644440287655481,512
final_lr010_seed1,0.1,1,2,self,0.2593137254901961,1.7637855976049044,-0.28938807075754547,1
final_lr010_seed1,0.1,1,2,self,0.40637254901960784,1.4500921770157122,-0.2102021356491616,2
final_lr010_seed1,0.1,1,2,self,0.5700980392156862,1.164950976964464,0.1583336015362057,4
final_lr010_seed1,0.1,1,2,self,0.6401960784313725,1.0135448961295324,0.8161660982014523,8
final_lr010_seed1,0.1,1,2,self,0.6656862745098039,0.9650277347176278,0.9859880042758926,16
final_lr010_seed1,0.1,1,2,self,0.6745098039215687,0.9426078392879182,1.086673842103218,32
final_lr010_seed1,0.1,1,2,self,0.6720588235294118,0.9437399885380017,1.095942524679377,39
final_lr010_seed1,0.1,1,2,self,0.6794117647058824,0.9316745673710916,1.1666721051835285,52
final_lr010_seed1,0.1,1,2,self,0.678921568627451,0.9203249545995003,1.1890897941924286,64
final_lr010_seed1,0.1,1,2,self,0.678921568627451,0.9221551640369525,1.3060349709127834,128
final_lr010_seed1,0.1,1,2,self,0.671078431372549,0.980753809837677,1.6008031689582594,256
final_lr010_seed1,0.1,1,2,self,0.638235294117647,1.4940624253869532,2.3834490764193452,512
final_lr010_seed1,0.1,1,2,final,0.24019607843137256,1.7669320276476725,-0.2609554144338237,1
final_lr010_seed1,0.1,1,2,final,0.4200980392156863,1.4374371169800166,-0.2217202094806759,2
final_lr010_seed1,0.1,1,2,final,0.5926470588235294,1.1075310906029276,0.36579171746187705,4
final_lr010_seed1,0.1,1,2,final,0.6480392156862745,1.0044749441257186,0.9012181706193141,8
final_lr010_seed1,0.1,1,2,final,0.6617647058823529,0.968534767465454,1.010398411652066,16
final_lr010_seed1,0.1,1,2,final,0.6622549019607843,0.9482255648987894,1.0620598052046488,32
final_lr010_seed1,0.1,1,2,final,0.6676470588235294,0.9446515709729935,1.085254109531294,39
final_lr010_seed1,0.1,1,2,final,0.675,0.931306514056729,1.1314797635592213,52
final_lr010_seed1,0.1,1,2,final,0.6725490196078432,0.9275860391100895,1.172477513487598,64
final_lr010_seed1,0.1,1,2,final,0.6715686274509803,0.934717290391414,1.2499315406435283,128
final_lr010_seed1,0.1,1,2,final,0.6651960784313725,0.9747800127870517,1.465034403327174,256
final_lr010_seed1,0.1,1,2,final,0.6602941176470588,1.150325329915032,1.9029018722711293,512
final_lr010_seed1,0.1,1,4,self,0.32941176470588235,1.6132152709162744,-0.239840772244049,1
final_lr010_seed1,0.1,1,4,self,0.47009803921568627,1.2713457663453476,-0.1547329940759133,2
final_lr010_seed1,0.1,1,4,self,0.6916666666666667,0.8605126479916262,0.9391585858603467,4
final_lr010_seed1,0.1,1,4,self,0.7740196078431373,0.6727679412147906,2.109725589686667,8
final_lr010_seed1,0.1,1,4,self,0.7833333333333333,0.6365777146096793,2.367123539703436,16
final_lr010_seed1,0.1,1,4,self,0.788235294117647,0.630778773131049,2.4703891991955347,32
final_lr010_seed1,0.1,1,4,self,0.7906862745098039,0.6254865190661446,2.5337553593105446,39
final_lr010_seed1,0.1,1,4,self,0.7911764705882353,0.6257789895809903,2.611827814608715,52
final_lr010_seed1,0.1,1,4,self,0.7911764705882353,0.6266649516038214,2.653122551208973,64
final_lr010_seed1,0.1,1,4,self,0.7833333333333333,0.6572556150417502,2.8922665060640482,128
final_lr010_seed1,0.1,1,4,self,0.7696078431372549,0.7927597177817969,3.554053800182297,256
final_lr010_seed1,0.1,1,4,self,0.7308823529411764,1.3390075253148066,4.786784107342589,512
final_lr010_seed1,0.1,1,4,final,0.3088235294117647,1.6183105636749737,-0.2374643348761317,1
final_lr010_seed1,0.1,1,4,final,0.48480392156862745,1.238147480352999,-0.11282167629518172,2
final_lr010_seed1,0.1,1,4,final,0.7063725490196079,0.8451246068213613,1.0113096428855197,4
final_lr010_seed1,0.1,1,4,final,0.7730392156862745,0.6692414129656244,2.121596689134847,8
final_lr010_seed1,0.1,1,4,final,0.7852941176470588,0.6353338226162495,2.4076514587862707,16
final_lr010_seed1,0.1,1,4,final,0.7867647058823529,0.6315842510200219,2.4598694846920415,32
final_lr010_seed1,0.1,1,4,final,0.7838235294117647,0.6227389736039788,2.4806567691191725,39
final_lr010_seed1,0.1,1,4,final,0.7897058823529411,0.6228164304717162,2.5495699119726902,52
final_lr010_seed1,0.1,1,4,final,0.7877450980392157,0.6240853988422062,2.582545215384305,64
final_lr010_seed1,0.1,1,4,final,0.7931372549019607,0.6322304195460442,2.7494916105369467,128
final_lr010_seed1,0.1,1,4,final,0.7764705882352941,0.7074343768234899,3.1140880278214644,256
final_lr010_seed1,0.1,1,4,final,0.7637254901960784,0.908388542805674,4.050350154097111,512
final_lr010_seed1,0.1,1,6,self,0.353921568627451,1.591170533984473,-0.1200881776747728,1
final_lr010_seed1,0.1,1,6,self,0.5220588235294118,1.2425148673975905,0.23433764981026944,2
final_lr010_seed1,0.1,1,6,self,0.7161764705882353,0.8200979603535659,1.1658982829080773,4
